sigungu_code,sido_code,sigungu_name,job_top_code,year_month,job_openings,job_seekers,placements,valid_openings,valid_seekers
44770,44,서천군,05,2025-07,0,5,1,0,23
44770,44,서천군,06,2025-07,33,45,43,21,308
44770,44,서천군,07,2025-07,62,18,6,59,72
44770,44,서천군,08,2025-07,1,20,5,1,80
44770,44,서천군,09,2025-07,9,15,7,16,38
44770,44,서천군,10,2025-07,13,13,5,11,28
44770,44,서천군,11,2025-07,5,6,5,6,27
44770,44,서천군,12,2025-07,163,19,13,127,90
44770,44,서천군,13,2025-07,73,2,7,43,29
44790,44,청양군,01,2025-07,7,25,10,8,90
44790,44,청양군,02,2025-07,1,3,3,3,49
44790,44,청양군,03,2025-07,10,8,3,10,39
44790,44,청양군,04,2025-07,6,6,1,6,27
44790,44,청양군,05,2025-07,0,1,0,0,14
44790,44,청양군,06,2025-07,6,21,6,9,101
44790,44,청양군,07,2025-07,2,13,2,3,57
44790,44,청양군,08,2025-07,1,10,0,1,52
44790,44,청양군,09,2025-07,0,5,2,1,14
44790,44,청양군,10,2025-07,5,1,2,5,7
44790,44,청양군,11,2025-07,1,3,2,1,11
44790,44,청양군,12,2025-07,13,12,2,21,54
44790,44,청양군,13,2025-07,17,3,0,7,15
44800,44,홍성군,01,2025-07,46,139,47,53,515
44800,44,홍성군,02,2025-07,4,47,10,9,127
44800,44,홍성군,03,2025-07,12,58,24,11,215
44800,44,홍성군,04,2025-07,8,43,9,10,156
44800,44,홍성군,05,2025-07,1,20,6,3,63
44800,44,홍성군,06,2025-07,29,110,18,30,359
44800,44,홍성군,07,2025-07,18,44,12,18,203
44800,44,홍성군,08,2025-07,2,37,7,2,142
44800,44,홍성군,09,2025-07,5,28,5,16,84
44800,44,홍성군,10,2025-07,2,18,9,1,64
44800,44,홍성군,11,2025-07,23,11,7,13,42
44800,44,홍성군,12,2025-07,69,27,15,75,148
44800,44,홍성군,13,2025-07,29,3,0,26,37
44810,44,예산군,01,2025-07,55,91,27,43,342
44810,44,예산군,02,2025-07,26,29,6,24,101
44810,44,예산군,03,2025-07,8,31,11,9,110
44810,44,예산군,04,2025-07,6,19,1,14,81
44810,44,예산군,05,2025-07,1,6,2,3,43
44810,44,예산군,06,2025-07,19,78,20,20,291
44810,44,예산군,07,2025-07,14,35,9,12,147
44810,44,예산군,08,2025-07,0,26,5,2,111
44810,44,예산군,09,2025-07,38,19,5,27,83
44810,44,예산군,10,2025-07,5,15,3,6,49
44810,44,예산군,11,2025-07,36,12,4,35,24
44810,44,예산군,12,2025-07,74,24,12,89,100
44810,44,예산군,13,2025-07,42,7,0,38,22
44825,44,태안군,01,2025-07,11,50,19,11,165
44825,44,태안군,02,2025-07,8,32,2,8,80
44825,44,태안군,03,2025-07,10,12,6,5,57
44825,44,태안군,04,2025-07,3,8,4,3,43
44825,44,태안군,05,2025-07,1,3,4,1,16
44825,44,태안군,06,2025-07,11,57,18,9,219
44825,44,태안군,07,2025-07,12,70,5,10,151
44825,44,태안군,08,2025-07,2,41,4,2,113
44825,44,태안군,09,2025-07,1,17,4,9,47
44825,44,태안군,10,2025-07,4,8,4,5,25
44825,44,태안군,11,2025-07,2,3,0,1,15
44825,44,태안군,12,2025-07,6,5,6,15,26
44825,44,태안군,13,2025-07,125,9,3,75,27
47111,47,포항시 남구,01,2025-07,105,339,106,85,1390
47111,47,포항시 남구,02,2025-07,93,163,53,104,619
47111,47,포항시 남구,03,2025-07,37,103,38,33,501
47111,47,포항시 남구,04,2025-07,38,127,67,42,469
47111,47,포항시 남구,05,2025-07,10,34,9,8,140
47111,47,포항시 남구,06,2025-07,179,356,112,137,1371
47111,47,포항시 남구,07,2025-07,107,172,43,89,725
47111,47,포항시 남구,08,2025-07,30,148,29,29,603
47111,47,포항시 남구,09,2025-07,110,180,45,128,760
47111,47,포항시 남구,10,2025-07,13,83,35,22,317
47111,47,포항시 남구,11,2025-07,3,13,8,19,82
47111,47,포항시 남구,12,2025-07,43,122,45,78,490
47111,47,포항시 남구,13,2025-07,78,7,4,50,64
47113,47,포항시 북구,01,2025-07,82,506,149,73,2064
47113,47,포항시 북구,02,2025-07,23,171,57,33,739
47113,47,포항시 북구,03,2025-07,62,181,59,62,843
47113,47,포항시 북구,04,2025-07,115,213,85,87,786
47113,47,포항시 북구,05,2025-07,12,59,19,14,240
47113,47,포항시 북구,06,2025-07,273,433,140,195,1597
47113,47,포항시 북구,07,2025-07,40,188,43,39,882
47113,47,포항시 북구,08,2025-07,12,132,24,12,535
47113,47,포항시 북구,09,2025-07,24,164,63,27,747
47113,47,포항시 북구,10,2025-07,23,75,38,15,339
47113,47,포항시 북구,11,2025-07,5,25,5,12,105
47113,47,포항시 북구,12,2025-07,38,120,47,53,492
47113,47,포항시 북구,13,2025-07,12,13,1,8,72
47130,47,경주시,01,2025-07,184,411,101,211,1510
47130,47,경주시,02,2025-07,35,110,43,40,464
47130,47,경주시,03,2025-07,66,124,40,55,531
47130,47,경주시,04,2025-07,26,73,31,27,328
47130,47,경주시,05,2025-07,6,42,5,9,199
47130,47,경주시,06,2025-07,175,405,131,152,1494
47130,47,경주시,07,2025-07,65,161,50,63,633
47130,47,경주시,08,2025-07,17,89,10,15,342
47130,47,경주시,09,2025-07,264,144,52,317,604
47130,47,경주시,10,2025-07,19,57,23,23,202
47130,47,경주시,11,2025-07,42,16,7,41,91
47130,47,경주시,12,2025-07,232,115,34,208,561
47130,47,경주시,13,2025-07,37,13,3,30,62
47150,47,김천시,01,2025-07,75,183,60,72,676
47150,47,김천시,02,2025-07,138,51,8,147,220
47150,47,김천시,03,2025-07,44,51,24,33,322
47150,47,김천시,04,2025-07,5,58,16,5,334
47150,47,김천시,05,2025-07,2,17,6,3,82
47150,47,김천시,06,2025-07,102,143,39,100,613
47150,47,김천시,07,2025-07,23,87,26,19,338
47150,47,김천시,08,2025-07,5,26,4,6,143
47150,47,김천시,09,2025-07,109,44,17,68,149
47150,47,김천시,10,2025-07,27,51,27,15,187
47150,47,김천시,11,2025-07,42,12,8,35,67
47150,47,김천시,12,2025-07,77,143,30,59,461
47150,47,김천시,13,2025-07,26,7,1,20,50
47170,47,안동시,01,2025-07,68,220,68,60,854
47170,47,안동시,02,2025-07,21,83,24,28,338
47170,47,안동시,03,2025-07,33,85,30,37,367
47170,47,안동시,04,2025-07,26,55,35,25,296
47170,47,안동시,05,2025-07,4,21,7,3,99
47170,47,안동시,06,2025-07,96,157,61,100,691
47170,47,안동시,07,2025-07,25,86,29,34,315
47170,47,안동시,08,2025-07,17,47,11,17,178
47170,47,안동시,09,2025-07,7,21,7,12,95
47170,47,안동시,10,2025-07,11,31,8,10,99
47170,47,안동시,11,2025-07,14,14,5,29,71
47170,47,안동시,12,2025-07,25,33,12,27,158
47170,47,안동시,13,2025-07,14,10,1,9,56
47190,47,구미시,01,2025-07,175,891,229,143,3570
47190,47,구미시,02,2025-07,135,366,86,153,1402
47190,47,구미시,03,2025-07,101,314,127,72,1519
47190,47,구미시,04,2025-07,43,319,86,31,1175
47190,47,구미시,05,2025-07,11,100,13,26,438
47190,47,구미시,06,2025-07,196,667,202,168,3010
47190,47,구미시,07,2025-07,108,319,82,112,1256
47190,47,구미시,08,2025-07,18,148,26,18,638
47190,47,구미시,09,2025-07,243,249,95,259,1026
47190,47,구미시,10,2025-07,198,462,152,214,1670
47190,47,구미시,11,2025-07,54,105,19,45,353
47190,47,구미시,12,2025-07,225,520,167,164,2059
47190,47,구미시,13,2025-07,10,22,1,7,91
47210,47,영주시,01,2025-07,37,154,30,47,534
47210,47,영주시,02,2025-07,7,33,6,10,148
47210,47,영주시,03,2025-07,22,62,25,13,239
47210,47,영주시,04,2025-07,21,34,11,15,212
47210,47,영주시,05,2025-07,3,15,1,3,51
47210,47,영주시,06,2025-07,37,100,61,43,584
47210,47,영주시,07,2025-07,14,48,17,23,230
47210,47,영주시,08,2025-07,1,22,10,2,137
47210,47,영주시,09,2025-07,3,18,6,13,74
47210,47,영주시,10,2025-07,14,15,7,13,76
47210,47,영주시,11,2025-07,14,13,3,17,56
47210,47,영주시,12,2025-07,27,27,11,27,144
47210,47,영주시,13,2025-07,13,22,15,2,94
47230,47,영천시,01,2025-07,60,122,40,75,498
47230,47,영천시,02,2025-07,22,31,16,52,159
47230,47,영천시,03,2025-07,16,48,15,24,189
47230,47,영천시,04,2025-07,5,20,7,10,115
47230,47,영천시,05,2025-07,5,15,4,4,73
47230,47,영천시,06,2025-07,36,133,38,46,465
47230,47,영천시,07,2025-07,26,54,18,39,240
47230,47,영천시,08,2025-07,7,32,6,11,135
47230,47,영천시,09,2025-07,137,39,14,162,183
47230,47,영천시,10,2025-07,11,14,3,10,64
47230,47,영천시,11,2025-07,31,13,4,33,46
47230,47,영천시,12,2025-07,104,47,15,91,198
47230,47,영천시,13,2025-07,22,11,2,14,51
47250,47,상주시,01,2025-07,21,63,18,24,350
47250,47,상주시,02,2025-07,13,22,15,12,126
47250,47,상주시,03,2025-07,12,28,12,11,116
47250,47,상주시,04,2025-07,5,21,9,7,99
47250,47,상주시,05,2025-07,2,9,2,2,57
47250,47,상주시,06,2025-07,21,55,12,27,327
47250,47,상주시,07,2025-07,6,25,10,11,169
47250,47,상주시,08,2025-07,1,20,8,3,105
47250,47,상주시,09,2025-07,3,14,6,4,66
47250,47,상주시,10,2025-07,1,13,3,2,53
47250,47,상주시,11,2025-07,1,6,3,1,24
47250,47,상주시,12,2025-07,10,30,6,17,99
47250,47,상주시,13,2025-07,21,8,2,21,43
47280,47,문경시,01,2025-07,29,94,28,27,301
47280,47,문경시,02,2025-07,2,27,9,6,75
47280,47,문경시,03,2025-07,15,42,9,8,123
47280,47,문경시,04,2025-07,23,18,18,29,74
47280,47,문경시,05,2025-07,1,10,1,1,32
47280,47,문경시,06,2025-07,30,112,25,50,375
47280,47,문경시,07,2025-07,21,32,6,18,149
47280,47,문경시,08,2025-07,4,23,6,10,97
47280,47,문경시,09,2025-07,7,16,4,10,50
47280,47,문경시,10,2025-07,11,10,7,16,44
47280,47,문경시,11,2025-07,13,25,3,8,32
47280,47,문경시,12,2025-07,28,41,10,21,159
47280,47,문경시,13,2025-07,11,6,3,9,20
47290,47,경산시,01,2025-07,144,637,173,136,2625
47290,47,경산시,02,2025-07,66,282,87,81,1373
47290,47,경산시,03,2025-07,38,245,68,21,1038
47290,47,경산시,04,2025-07,27,182,48,33,772
47290,47,경산시,05,2025-07,10,155,37,9,681
47290,47,경산시,06,2025-07,344,521,188,212,1871
47290,47,경산시,07,2025-07,46,236,66,54,885
47290,47,경산시,08,2025-07,22,104,9,26,526
47290,47,경산시,09,2025-07,248,140,38,208,557
47290,47,경산시,10,2025-07,24,64,22,20,319
47290,47,경산시,11,2025-07,52,54,18,39,245
47290,47,경산시,12,2025-07,138,135,44,143,588
47290,47,경산시,13,2025-07,9,14,3,7,102
47730,47,의성군,01,2025-07,6,30,9,10,113
47730,47,의성군,02,2025-07,2,5,1,3,37
47730,47,의성군,03,2025-07,28,14,8,15,64
47730,47,의성군,04,2025-07,23,7,0,27,22
47730,47,의성군,05,2025-07,0,6,2,0,20
47730,47,의성군,06,2025-07,10,33,9,12,170
47730,47,의성군,07,2025-07,1,12,5,2,69
47730,47,의성군,08,2025-07,1,6,2,1,45
47730,47,의성군,09,2025-07,10,8,1,7,31
47730,47,의성군,10,2025-07,8,9,0,8,26
47730,47,의성군,11,2025-07,1,2,0,2,10
47730,47,의성군,12,2025-07,16,11,2,17,49
47730,47,의성군,13,2025-07,16,5,2,7,32
47750,47,청송군,01,2025-07,7,11,4,10,59
47750,47,청송군,02,2025-07,0,11,2,0,23
47750,47,청송군,03,2025-07,12,7,4,11,34
47750,47,청송군,04,2025-07,4,5,1,6,15
47750,47,청송군,05,2025-07,1,2,0,0,6
47750,47,청송군,06,2025-07,15,22,22,15,121
47750,47,청송군,07,2025-07,6,7,1,8,37
47750,47,청송군,08,2025-07,1,10,3,4,45
47750,47,청송군,09,2025-07,0,1,0,0,10
47750,47,청송군,10,2025-07,2,1,0,1,7
47750,47,청송군,11,2025-07,0,1,0,0,6
47750,47,청송군,12,2025-07,2,3,1,1,15
47750,47,청송군,13,2025-07,15,4,3,0,18
47760,47,영양군,01,2025-07,2,7,3,0,34
47760,47,영양군,02,2025-07,3,2,0,3,13
47760,47,영양군,03,2025-07,0,2,2,3,30
47760,47,영양군,04,2025-07,0,2,0,0,7
47760,47,영양군,05,2025-07,0,0,0,0,0
47760,47,영양군,06,2025-07,8,9,6,9,75
47760,47,영양군,07,2025-07,2,3,2,2,33
47760,47,영양군,08,2025-07,0,1,0,0,17
47760,47,영양군,09,2025-07,0,1,0,0,5
47760,47,영양군,10,2025-07,0,2,0,0,4
47760,47,영양군,11,2025-07,0,1,0,0,3
47760,47,영양군,12,2025-07,0,2,0,0,10
47760,47,영양군,13,2025-07,2,2,0,5,23
47770,47,영덕군,01,2025-07,15,26,11,15,84
47770,47,영덕군,02,2025-07,2,9,2,6,30
47770,47,영덕군,03,2025-07,14,13,2,11,51
47770,47,영덕군,04,2025-07,3,6,2,5,23
47770,47,영덕군,05,2025-07,0,7,0,1,14
47770,47,영덕군,06,2025-07,38,38,14,38,166
47770,47,영덕군,07,2025-07,4,7,4,5,93
47770,47,영덕군,08,2025-07,2,15,1,2,68
47770,47,영덕군,09,2025-07,0,8,1,0,46
47770,47,영덕군,10,2025-07,1,2,0,1,14
47770,47,영덕군,11,2025-07,0,8,1,1,20
47770,47,영덕군,12,2025-07,5,23,5,3,47
47770,47,영덕군,13,2025-07,22,3,1,5,23
47820,47,청도군,01,2025-07,12,38,10,10,124
47820,47,청도군,02,2025-07,7,10,4,8,44
47820,47,청도군,03,2025-07,7,13,5,5,42
47820,47,청도군,04,2025-07,6,13,6,5,31
47820,47,청도군,05,2025-07,0,6,1,0,13
47820,47,청도군,06,2025-07,27,16,7,31,138
47820,47,청도군,07,2025-07,10,10,6,9,63
47820,47,청도군,08,2025-07,0,13,2,0,58
47820,47,청도군,09,2025-07,0,11,3,1,38
47820,47,청도군,10,2025-07,1,5,2,0,17
47820,47,청도군,11,2025-07,2,5,0,4,17
47820,47,청도군,12,2025-07,7,13,6,18,73
47820,47,청도군,13,2025-07,20,9,5,32,44
47830,47,고령군,01,2025-07,23,33,7,33,125
47830,47,고령군,02,2025-07,5,6,3,8,29
47830,47,고령군,03,2025-07,8,14,3,5,49
47830,47,고령군,04,2025-07,1,5,0,1,21
47830,47,고령군,05,2025-07,1,1,2,1,14
47830,47,고령군,06,2025-07,14,24,5,19,124
47830,47,고령군,07,2025-07,13,20,2,15,88
47830,47,고령군,08,2025-07,7,7,4,13,36
47830,47,고령군,09,2025-07,24,4,5,14,29
47830,47,고령군,10,2025-07,2,8,0,1,21
47830,47,고령군,11,2025-07,38,2,1,33,27
47830,47,고령군,12,2025-07,94,15,6,67,86
47830,47,고령군,13,2025-07,11,4,2,1,12
47840,47,성주군,01,2025-07,42,39,12,42,120
47840,47,성주군,02,2025-07,20,8,1,22,37
47840,47,성주군,03,2025-07,7,18,5,3,49
47840,47,성주군,04,2025-07,0,3,2,1,21
47840,47,성주군,05,2025-07,2,4,0,3,14
47840,47,성주군,06,2025-07,30,29,11,26,127
47840,47,성주군,07,2025-07,13,19,3,12,92
47840,47,성주군,08,2025-07,2,14,1,1,51
47840,47,성주군,09,2025-07,67,7,4,77,29
47840,47,성주군,10,2025-07,0,3,0,0,14
47840,47,성주군,11,2025-07,14,4,2,20,27
47840,47,성주군,12,2025-07,66,27,5,66,94
47840,47,성주군,13,2025-07,13,1,1,2,17
47850,47,칠곡군,01,2025-07,81,191,62,91,796
47850,47,칠곡군,02,2025-07,45,69,21,53,276
47850,47,칠곡군,03,2025-07,8,72,18,11,343
47850,47,칠곡군,04,2025-07,12,38,16,13,181
47850,47,칠곡군,05,2025-07,3,21,6,7,110
47850,47,칠곡군,06,2025-07,69,152,62,66,708
47850,47,칠곡군,07,2025-07,44,93,30,44,428
47850,47,칠곡군,08,2025-07,8,46,10,9,169
47850,47,칠곡군,09,2025-07,184,86,20,180,258
47850,47,칠곡군,10,2025-07,21,93,24,18,297
47850,47,칠곡군,11,2025-07,50,26,6,43,92
47850,47,칠곡군,12,2025-07,115,153,43,125,634
47850,47,칠곡군,13,2025-07,18,1,0,13,31
47900,47,예천군,01,2025-07,14,62,22,19,246
47900,47,예천군,02,2025-07,9,12,6,11,66
47900,47,예천군,03,2025-07,10,28,14,18,125
47900,47,예천군,04,2025-07,10,14,5,11,73
47900,47,예천군,05,2025-07,0,7,3,0,18
47900,47,예천군,06,2025-07,25,35,18,32,173
47900,47,예천군,07,2025-07,6,15,2,5,73
47900,47,예천군,08,2025-07,1,14,2,1,61
47900,47,예천군,09,2025-07,0,10,0,2,19
47900,47,예천군,10,2025-07,2,3,3,2,22
47900,47,예천군,11,2025-07,3,7,3,0,17
47900,47,예천군,12,2025-07,14,13,5,15,59
47900,47,예천군,13,2025-07,1,2,2,0,18
47920,47,봉화군,01,2025-07,4,22,3,3,94
47920,47,봉화군,02,2025-07,1,5,6,2,22
47920,47,봉화군,03,2025-07,3,13,2,4,42
47920,47,봉화군,04,2025-07,0,6,0,0,17
47920,47,봉화군,05,2025-07,0,2,0,0,6
47920,47,봉화군,06,2025-07,3,22,7,7,102
47920,47,봉화군,07,2025-07,8,8,2,3,47
47920,47,봉화군,08,2025-07,0,13,2,0,45
47920,47,봉화군,09,2025-07,0,12,3,10,25
47920,47,봉화군,10,2025-07,0,6,0,0,18
47920,47,봉화군,11,2025-07,3,1,0,2,10
47920,47,봉화군,12,2025-07,14,8,2,15,38
47920,47,봉화군,13,2025-07,5,7,1,1,44
47930,47,울진군,01,2025-07,8,59,15,9,207
47930,47,울진군,02,2025-07,0,21,3,4,76
47930,47,울진군,03,2025-07,2,14,5,2,62
47930,47,울진군,04,2025-07,0,9,3,0,42
47930,47,울진군,05,2025-07,0,8,0,0,19
47930,47,울진군,06,2025-07,6,88,23,9,289
47930,47,울진군,07,2025-07,11,20,10,7,113
47930,47,울진군,08,2025-07,0,26,10,0,152
47930,47,울진군,09,2025-07,0,14,2,0,41
47930,47,울진군,10,2025-07,4,7,2,4,36
47930,47,울진군,11,2025-07,1,42,0,1,52
47930,47,울진군,12,2025-07,7,16,2,17,32
47930,47,울진군,13,2025-07,41,18,2,13,72
47940,47,울릉군,01,2025-07,1,3,2,1,17
47940,47,울릉군,02,2025-07,0,0,0,0,4
47940,47,울릉군,03,2025-07,0,2,0,1,9
47940,47,울릉군,04,2025-07,0,2,0,0,7
47940,47,울릉군,05,2025-07,0,0,0,0,1
47940,47,울릉군,06,2025-07,1,3,0,3,21
47940,47,울릉군,07,2025-07,12,7,1,12,17
47940,47,울릉군,08,2025-07,1,0,0,2,13
47940,47,울릉군,09,2025-07,4,0,0,3,3
47940,47,울릉군,10,2025-07,0,0,0,0,0
47940,47,울릉군,11,2025-07,0,0,0,0,0
47940,47,울릉군,12,2025-07,0,1,1,0,4
47940,47,울릉군,13,2025-07,5,0,0,3,1
48121,48,창원시 의창구,01,2025-07,152,473,138,149,1915
48121,48,창원시 의창구,02,2025-07,76,168,52,96,725
48121,48,창원시 의창구,03,2025-07,48,127,43,43,575
48121,48,창원시 의창구,04,2025-07,26,108,49,36,461
48121,48,창원시 의창구,05,2025-07,9,55,8,9,253
48121,48,창원시 의창구,06,2025-07,239,377,142,155,1515
48121,48,창원시 의창구,07,2025-07,97,169,35,65,625
48121,48,창원시 의창구,08,2025-07,26,84,12,22,335
48121,48,창원시 의창구,09,2025-07,204,160,81,216,631
48121,48,창원시 의창구,10,2025-07,72,115,45,58,419
48121,48,창원시 의창구,11,2025-07,29,29,8,19,85
48121,48,창원시 의창구,12,2025-07,80,138,50,59,643
48121,48,창원시 의창구,13,2025-07,6,8,2,0,34
48123,48,창원시 성산구,01,2025-07,205,543,197,164,2249
48123,48,창원시 성산구,02,2025-07,99,149,67,90,708
48123,48,창원시 성산구,03,2025-07,62,149,56,51,716
48123,48,창원시 성산구,04,2025-07,63,140,53,41,614
48123,48,창원시 성산구,05,2025-07,9,80,15,7,306
48123,48,창원시 성산구,06,2025-07,202,420,115,105,1764
48123,48,창원시 성산구,07,2025-07,109,139,45,76,684
48123,48,창원시 성산구,08,2025-07,20,41,7,16,248
48123,48,창원시 성산구,09,2025-07,337,175,76,275,753
48123,48,창원시 성산구,10,2025-07,96,121,39,78,491
48123,48,창원시 성산구,11,2025-07,7,36,9,6,118
48123,48,창원시 성산구,12,2025-07,178,152,56,144,824
48123,48,창원시 성산구,13,2025-07,0,2,4,0,41
48125,48,창원시 마산합포구,01,2025-07,64,378,111,45,1468
48125,48,창원시 마산합포구,02,2025-07,15,114,43,26,465
48125,48,창원시 마산합포구,03,2025-07,33,131,32,30,526
48125,48,창원시 마산합포구,04,2025-07,22,109,36,16,426
48125,48,창원시 마산합포구,05,2025-07,1,62,10,1,236
48125,48,창원시 마산합포구,06,2025-07,151,293,104,91,1221
48125,48,창원시 마산합포구,07,2025-07,23,124,36,17,541
48125,48,창원시 마산합포구,08,2025-07,6,48,9,4,224
48125,48,창원시 마산합포구,09,2025-07,86,126,30,72,402
48125,48,창원시 마산합포구,10,2025-07,6,68,24,5,275
48125,48,창원시 마산합포구,11,2025-07,8,21,10,7,81
48125,48,창원시 마산합포구,12,2025-07,57,121,47,41,537
48125,48,창원시 마산합포구,13,2025-07,24,10,1,7,34
48127,48,창원시 마산회원구,01,2025-07,109,405,133,91,1470
48127,48,창원시 마산회원구,02,2025-07,48,98,39,53,416
48127,48,창원시 마산회원구,03,2025-07,23,109,42,23,455
48127,48,창원시 마산회원구,04,2025-07,22,143,50,21,473
48127,48,창원시 마산회원구,05,2025-07,0,36,7,3,189
48127,48,창원시 마산회원구,06,2025-07,113,350,138,67,1373
48127,48,창원시 마산회원구,07,2025-07,44,128,51,53,544
48127,48,창원시 마산회원구,08,2025-07,4,42,13,6,217
48127,48,창원시 마산회원구,09,2025-07,134,128,53,132,550
48127,48,창원시 마산회원구,10,2025-07,46,79,42,27,373
48127,48,창원시 마산회원구,11,2025-07,14,29,5,7,91
48127,48,창원시 마산회원구,12,2025-07,61,143,41,48,671
48127,48,창원시 마산회원구,13,2025-07,0,2,0,0,20
48129,48,창원시 진해구,01,2025-07,43,400,111,44,1501
48129,48,창원시 진해구,02,2025-07,12,109,35,17,401
48129,48,창원시 진해구,03,2025-07,35,117,49,38,510
48129,48,창원시 진해구,04,2025-07,17,120,46,18,444
48129,48,창원시 진해구,05,2025-07,1,59,7,1,202
48129,48,창원시 진해구,06,2025-07,84,372,122,51,1281
48129,48,창원시 진해구,07,2025-07,31,172,77,50,603
48129,48,창원시 진해구,08,2025-07,10,71,8,26,304
48129,48,창원시 진해구,09,2025-07,119,129,49,90,475
48129,48,창원시 진해구,10,2025-07,22,91,31,24,335
48129,48,창원시 진해구,11,2025-07,9,32,5,6,97
48129,48,창원시 진해구,12,2025-07,73,88,43,102,412
48129,48,창원시 진해구,13,2025-07,0,7,1,0,28
48170,48,진주시,01,2025-07,190,694,213,166,2740
48170,48,진주시,02,2025-07,64,327,95,67,1196
48170,48,진주시,03,2025-07,67,217,82,46,1008
48170,48,진주시,04,2025-07,115,281,124,109,992
48170,48,진주시,05,2025-07,13,80,15,12,359
48170,48,진주시,06,2025-07,332,589,125,240,2207
48170,48,진주시,07,2025-07,65,221,49,71,873
48170,48,진주시,08,2025-07,24,106,13,21,468
48170,48,진주시,09,2025-07,177,197,52,155,558
48170,48,진주시,10,2025-07,17,89,21,20,304
48170,48,진주시,11,2025-07,20,57,11,19,207
48170,48,진주시,12,2025-07,97,109,47,78,514
48170,48,진주시,13,2025-07,26,66,5,26,212
48220,48,통영시,01,2025-07,40,150,49,39,604
48220,48,통영시,02,2025-07,6,42,14,14,165
48220,48,통영시,03,2025-07,33,67,30,33,278
